Region,House_Type,Year,Price,Growth
Bromley,O,2024,729597.6966,-40.63534955
Bromley,S,1995,95391.52024,
Bromley,S,1996,97870.7568,2.599011472
Bromley,S,1997,112260.066,14.70235815
Bromley,S,1998,133576.5109,18.98844854
Bromley,S,1999,148506.5429,11.17713883
Bromley,S,2000,181205.4321,22.01848384
Bromley,S,2001,197504.3108,8.994696566
Bromley,S,2002,221494.0274,12.14642682
Bromley,S,2003,255112.9903,15.17827061
Bromley,S,2004,275597.3956,8.02954223
Bromley,S,2005,284348.7519,3.17541329
Bromley,S,2006,301986.8094,6.202966377
Bromley,S,2007,327549.2877,8.464766519
Bromley,S,2008,325170.5772,-0.726214518
Bromley,S,2009,304777.3558,-6.271545742
Bromley,S,2010,336119.3826,10.28358119
Bromley,S,2011,340554.2904,1.319444237
Bromley,S,2012,351660.5217,3.26122195
Bromley,S,2013,379265.9979,7.850035634
Bromley,S,2014,431047.0905,13.65297517
Bromley,S,2015,472459.2302,9.607335414
Bromley,S,2016,523264.7464,10.75341805
Bromley,S,2017,539610.6413,3.12382882
Bromley,S,2018,540594.9276,0.182406762
Bromley,S,2019,539051.7346,-0.285461984
Bromley,S,2020,554365.1817,2.84081213
Bromley,S,2021,596592.7133,7.61727703
Bromley,S,2022,655754.7135,9.916648141
Bromley,S,2023,627097.782,-4.370068708
Bromley,S,2024,631566.1145,0.71254159
Bromley,T,1995,74197.54819,
Bromley,T,1996,74836.58778,0.861267797
Bromley,T,1997,86061.00315,14.99856648
Bromley,T,1998,101317.5636,17.72761165
Bromley,T,1999,115555.721,14.05300022
Bromley,T,2000,141346.1265,22.31858822
Bromley,T,2001,156816.3856,10.94494732
Bromley,T,2002,179444.4399,14.42964918
Bromley,T,2003,209364.0333,16.67345804
Bromley,T,2004,229281.1764,9.513163647
Bromley,T,2005,232283.3686,1.309393231
Bromley,T,2006,238797.0887,2.804212853
Bromley,T,2007,266448.5365,11.57947439
Bromley,T,2008,262524.1423,-1.472852596
Bromley,T,2009,251192.4046,-4.316455447
Bromley,T,2010,273237.4907,8.776175438
Bromley,T,2011,282779.8235,3.492321922
Bromley,T,2012,293836.4271,3.909969064
Bromley,T,2013,303900.8148,3.425166755
Bromley,T,2014,357244.7688,17.55308029
Bromley,T,2015,393058.2118,10.02490341
Bromley,T,2016,437715.337,11.36145332
Bromley,T,2017,449701.6778,2.738387209
Bromley,T,2018,445150.26,-1.012097131
Bromley,T,2019,444588.8295,-0.126121566
Bromley,T,2020,468830.5391,5.452613286
Bromley,T,2021,484498.7015,3.341967094
Bromley,T,2022,532961.6359,10.00269645
Bromley,T,2023,515403.5496,-3.294437175
Bromley,T,2024,523954.7119,1.659119797
Broxbourne,T,2006,214000,
Camden,D,1995,596627.0833,
Camden,D,1996,600825.8427,0.703749374
Camden,D,1997,629011.8085,4.691203975
Camden,D,1998,841526.1905,33.785436
Camden,D,1999,784196.5753,-6.812576457
Camden,D,2000,1071110.713,36.58701736
Camden,D,2001,963117.5657,-10.08235149
Camden,D,2002,1165858.988,21.0505373
Camden,D,2003,1590178.355,36.39542784
Camden,D,2004,1443220.982,-9.241565404
Camden,D,2005,1877366.75,30.08172506
Camden,D,2006,1971613.629,5.02016343
Camden,D,2007,2337633.784,18.56449709
Camden,D,2008,2515473.326,7.607673325
Camden,D,2009,2779247.356,10.48605951
Camden,D,2010,3328022.959,19.74547543
Camden,D,2011,2752897.065,-17.28130788
Camden,D,2012,3611629.114,31.19375802
Camden,D,2013,3301323.75,-8.591839153
Camden,D,2014,3540503.488,7.244964641
Camden,D,2015,4597524.875,29.85511496
Camden,D,2016,5302291.667,15.32926544
Camden,D,2017,4738020.1,-10.64203183
Camden,D,2018,4017414.556,-15.20900142
Camden,D,2019,5366426.667,33.57911145
Camden,D,2020,5289809.432,-1.427714175
Camden,D,2021,5819357.907,10.01072877
Camden,D,2022,5460759.574,-6.162163219
Camden,D,2023,7452595.714,36.47544106
Camden,D,2024,5047666.958,-32.26967956
Camden,F,1995,118979.2289,
Camden,F,1996,134474.3216,13.02335949
Camden,F,1997,160596.45,19.42536543
Camden,F,1998,181667.2145,13.12031771
Camden,F,1999,208405.7138,14.7183956
Camden,F,2000,253109.1376,21.45019107
Camden,F,2001,278231.3667,9.92545325
Camden,F,2002,302638.1445,8.772115855
Camden,F,2003,300150.6848,-0.8219254
Camden,F,2004,329083.4185,9.639402864
Camden,F,2005,342405.6221,4.048275562
Camden,F,2006,380066.3174,10.99885426
Camden,F,2007,448698.5859,18.05797181
Camden,F,2008,493841.6779,10.06089466
Camden,F,2009,451361.1516,-8.602053707
Camden,F,2010,531523.4722,17.76012854
Camden,F,2011,533450.9629,0.362635105
Camden,F,2012,592507.7616,11.07070804
Camden,F,2013,646444.0349,9.103049241
Camden,F,2014,732800.5589,13.35870073
Camden,F,2015,835921.4315,14.07216074
Camden,F,2016,821100.6242,-1.77299046
Camden,F,2017,847476.0689,3.212206146
Camden,F,2018,878468.2831,3.657001694
Camden,F,2019,842119.0926,-4.137792027
Camden,F,2020,866811.6601,2.932194245
Camden,F,2021,864459.1389,-0.271399357
Camden,F,2022,865849.59,0.160846366
Camden,F,2023,838274.469,-3.184747241
Camden,F,2024,803141.6823,-4.191083946
Camden,O,2002,70000,
Camden,O,2005,1500,-97.85714286
Camden,O,2008,180000,11900
Camden,O,2009,7500,-95.83333333
Camden,O,2010,100000,1233.333333
Camden,O,2011,100000,0
Camden,O,2012,7687002,7587.002
Camden,O,2013,8352652,8.65942275
Camden,O,2014,4213092.33,-49.55982447
Camden,O,2015,6696445.225,58.94370928
Camden,O,2016,5505039.454,-17.79161527
Camden,O,2017,6475055.035,17.6205019
Camden,O,2018,6602863.782,1.973863476
Camden,O,2019,8492808.988,28.62311368
Camden,O,2020,6709325.446,-20.99992528
Camden,O,2021,6430212.008,-4.160081974
Camden,O,2022,5927969.843,-7.810662601
Camden,O,2023,4142099.625,-30.12616908
Camden,O,2024,3531317.387,-14.74571578
Camden,S,1995,270139.5882,
Camden,S,1996,320713.0963,18.72125013
Camden,S,1997,359054.1576,11.95494097
Camden,S,1998,473747.2308,31.94311241
Camden,S,1999,450846.3497,-4.833987315
Camden,S,2000,685115.4167,51.96206359
Camden,S,2001,740500.6466,8.084072932
Camden,S,2002,888484.6509,19.98431803
Camden,S,2003,903243.012,1.661071032
Camden,S,2004,1072768.307,18.76851439
Camden,S,2005,1161540.486,8.275056078
Camden,S,2006,1367886.525,17.76485983
Camden,S,2007,1821280.773,33.1456038
Camden,S,2008,1961492.684,7.698533559
Camden,S,2009,1495277.778,-23.76837345
Camden,S,2010,1961487.163,31.17878113
Camden,S,2011,1975662.34,0.72267498
Camden,S,2012,2129868.79,7.805303899
Camden,S,2013,2422101.857,13.72070751
Camden,S,2014,2564051.216,5.860585852
Camden,S,2015,2643260.173,3.089211184
Camden,S,2016,3286744.853,24.34435652
Camden,S,2017,3165024.676,-3.703365559
Camden,S,2018,2776516,-12.27505994
Camden,S,2019,2655073.655,-4.373911242
Camden,S,2020,2877145.833,8.364068485
Camden,S,2021,3056214.934,6.223845123
Camden,S,2022,3476360.014,13.74723603
Camden,S,2023,3458741.383,-0.506812635
Camden,S,2024,2995787.5,-13.38503899
Camden,T,1995,228483.3828,
Camden,T,1996,245015.5206,7.23559743
Camden,T,1997,270257.3367,10.30212943
Camden,T,1998,330884.6651,22.43318503
Camden,T,1999,373553.885,12.89549634
Camden,T,2000,502065.6444,34.40246899
Camden,T,2001,523170.9429,4.203693039
Camden,T,2002,610496.6051,16.69161166
Camden,T,2003,628016.1598,2.869721891
Camden,T,2004,726238.9043,15.64016197
Camden,T,2005,724502.6133,-0.239079868
Camden,T,2006,884221.7125,22.04534479
Camden,T,2007,1024678.637,15.88480832
Camden,T,2008,1204585.29,17.5573733
Camden,T,2009,950115.7077,-21.12507802
Camden,T,2010,1255925.326,32.18656588
Camden,T,2011,1367099.636,8.851984059
Camden,T,2012,1424907.03,4.228469743
Camden,T,2013,1583246.014,11.11223265
Camden,T,2014,1837721.502,16.07302245
Camden,T,2015,1858167.273,1.112560951
Camden,T,2016,1950516.008,4.96988272
Camden,T,2017,1997649.506,2.416463057
Camden,T,2018,1815842.74,-9.101034257
Camden,T,2019,2126607.005,17.11405164
Camden,T,2020,1861294.262,-12.47587081
Camden,T,2021,2103344.162,13.0043865
Camden,T,2022,2259409.342,7.419859415
Camden,T,2023,2178234.282,-3.592755779
Camden,T,2024,1986372.249,-8.808144978
Castle Point,D,2014,330000,
Central Bedfordshire,F,2021,393000,
Chelmsford,T,2004,165000,
City Of Bristol,O,2020,750,
City Of London,D,1996,125000,
City Of London,D,1998,3702500,2862
City Of London,D,1999,8762500,136.6644159
City Of London,D,2000,4375000,-50.07132668
City Of London,D,2001,748725,-82.88628571
City Of London,D,2004,805000,7.516110722
City Of London,D,2006,900000,11.80124224
City Of London,D,2010,1940000,115.5555556
City Of London,D,2021,19500000,905.1546392
City Of London,F,1995,124814.106,
City Of London,F,1996,134522.0498,7.777922044
City Of London,F,1997,152540.4244,13.39436519
City Of London,F,1998,189480.5704,24.21662723
City Of London,F,1999,194464.1055,2.630103469
City Of London,F,2000,228055.4603,17.27380729
City Of London,F,2001,261311.3142,14.58235373
City Of London,F,2002,270446.4341,3.495876146
City Of London,F,2003,322343.5726,19.18943346
City Of London,F,2004,289001.3378,-10.34369464
City Of London,F,2005,329039.8599,13.85409578
City Of London,F,2006,373117.8562,13.39594426
City Of London,F,2007,486109.4613,30.28308703
City Of London,F,2008,414513.7063,-14.72831958
City Of London,F,2009,448618.2839,8.22761155
City Of London,F,2010,513472.8966,14.45652463
City Of London,F,2011,529203.3665,3.063544364
City Of London,F,2012,531405.5,0.416122346
City Of London,F,2013,771545.0946,45.18951998
City Of London,F,2014,871994.9386,13.01930953
City Of London,F,2015,938436.9177,7.619537245
City Of London,F,2016,990735.2914,5.572923729
City Of London,F,2017,938742.0826,-5.247941527
City Of London,F,2018,1259075.226,34.12365858
City Of London,F,2019,1172266.131,-6.894671008
City Of London,F,2020,1114785.691,-4.903360975
City Of London,F,2021,1026849.584,-7.888162564
City Of London,F,2022,1109478.047,8.046793321
City Of London,F,2023,1030260.966,-7.140031413
City Of London,F,2024,838548.2598,-18.60816946
City Of London,O,2010,62000,
City Of London,O,2013,19056676.29,30636.57466
City Of London,O,2014,18904121.03,-0.800534471
City Of London,O,2015,12369211.99,-34.56870082
City Of London,O,2016,12781031.91,3.329394971
City Of London,O,2017,16272379.33,27.31663178
City Of London,O,2018,16916651.71,3.959300367
City Of London,O,2019,30913877.79,82.74229633
City Of London,O,2020,9348602.5,-69.75920471
City Of London,O,2021,16865868.34,80.41058371
City Of London,O,2022,11397431.62,-32.42309622
City Of London,O,2023,18558970.89,62.83467637
City Of London,O,2024,10121218.61,-45.46454829
City Of London,S,1997,59000,
City Of London,S,1998,1101296,1766.60339
City Of London,S,1999,1003000,-8.925484157
City Of London,S,2000,775000,-22.73180459
City Of London,S,2015,6350000,719.3548387
City Of London,T,1995,498250,
City Of London,T,1996,444000,-10.88810838
City Of London,T,1997,319000,-28.15315315
City Of London,T,1998,421984.8571,32.28365428
City Of London,T,1999,365500,-13.38551756
City Of London,T,2000,647587.5,77.17852257
City Of London,T,2001,556468,-14.07060822
City Of London,T,2002,336333.3333,-39.55926786
City Of London,T,2003,606666.6667,80.37661051
City Of London,T,2004,710000,17.03296703
City Of London,T,2005,732000,3.098591549
City Of London,T,2006,390000,-46.72131148
City Of London,T,2007,996666.6667,155.5555556
City Of London,T,2009,1050000,5.351170569
City Of London,T,2010,910000,-13.33333333
City Of London,T,2011,1253333.333,37.72893773
City Of London,T,2012,1665000,32.84574468
City Of London,T,2013,3802000,128.3483483
City Of London,T,2014,6379313.75,67.78836796
City Of London,T,2015,1163200,-81.76606379
City Of London,T,2016,2125000,82.68569464
City Of London,T,2017,4372666.667,105.772549
City Of London,T,2018,2090000,-52.20307974
City Of London,T,2020,1393980,-33.30239234
City Of London,T,2021,3033333.333,117.6023568
City Of London,T,2022,950000,-68.68131868
City Of London,T,2023,2125068,123.6913684
City Of London,T,2024,1750000,-17.64969403
City Of Westminster,D,1995,772170.3913,
City Of Westminster,D,1996,684269.2308,-11.38364816
City Of Westminster,D,1997,540907.9545,-20.95100434
City Of Westminster,D,1998,1636355.143,202.5200737
City Of Westminster,D,1999,1599825.556,-2.232375256
City Of Westminster,D,2000,1437914.583,-10.12053918
City Of Westminster,D,2001,1057261.647,-26.47256942
City Of Westminster,D,2002,1645000.714,55.59069213
City Of Westminster,D,2003,1546071.429,-6.01393573
City Of Westminster,D,2004,2126750,37.55832756
City Of Westminster,D,2005,2394012.429,12.56670641
City Of Westminster,D,2006,3065978.313,28.06860465
City Of Westminster,D,2007,3859656.25,25.8866129
City Of Westminster,D,2008,5935700,53.78830693
City Of Westminster,D,2009,2202500,-62.89401419
City Of Westminster,D,2010,3644285.714,65.46132641
City Of Westminster,D,2011,4061901.786,11.45947668
City Of Westminster,D,2012,5132777.778,26.36390658
City Of Westminster,D,2013,4418441.176,-13.91715426
City Of Westminster,D,2014,3986304.286,-9.780302
City Of Westminster,D,2015,5516408.25,38.38402326
City Of Westminster,D,2016,6536816.923,18.49770044
City Of Westminster,D,2017,6017270.333,-7.948005824
City Of Westminster,D,2018,10926851.15,81.59149496
City Of Westminster,D,2019,5491277.778,-49.74510314
City Of Westminster,D,2020,7732593.75,40.81592778
City Of Westminster,D,2021,7381308.148,-4.542920697
City Of Westminster,D,2022,7866991.3,6.579906191
City Of Westminster,D,2023,7987149.8,1.527375529
City Of Westminster,D,2024,12025036.36,50.55478694
City Of Westminster,F,1995,156439.8705,
City Of Westminster,F,1996,161757.3488,3.399055694
City Of Westminster,F,1997,198397.9846,22.65160503
City Of Westminster,F,1998,235118.7842,18.50865557
City Of Westminster,F,1999,260935.7059,10.98037393
City Of Westminster,F,2000,324889.7843,24.50951595
City Of Westminster,F,2001,353501.8158,8.806688571
City Of Westminster,F,2002,379760.6606,7.42820648
City Of Westminster,F,2003,397775.1919,4.743653864
City Of Westminster,F,2004,434104.9582,9.133240841
City Of Westminster,F,2005,477069.998,9.897385187
City Of Westminster,F,2006,510436.5522,6.994058397
City Of Westminster,F,2007,588881.2877,15.36816576
City Of Westminster,F,2008,654317.1296,11.11189017
City Of Westminster,F,2009,629751.8804,-3.754333816
City Of Westminster,F,2010,707556.489,12.35480371
City Of Westminster,F,2011,800205.8476,13.09427021
City Of Westminster,F,2012,975550.3747,21.91242761
City Of Westminster,F,2013,1090781.624,11.81192195
City Of Westminster,F,2014,1301144.796,19.2855442
City Of Westminster,F,2015,1267126.049,-2.614524254
City Of Westminster,F,2016,1443244.016,13.89900924
City Of Westminster,F,2017,1578363.555,9.362210195
City Of Westminster,F,2018,1649654.781,4.516781073
City Of Westminster,F,2019,1679246.61,1.79381951
City Of Westminster,F,2020,1814585.976,8.059528897
City Of Westminster,F,2021,1479982.676,-18.43964986
City Of Westminster,F,2022,1687178.85,13.99990537
City Of Westminster,F,2023,1728710.623,2.461610608
City Of Westminster,F,2024,1290168.598,-25.36815704
City Of Westminster,O,1996,53000,
City Of Westminster,O,2007,66600,25.66037736
City Of Westminster,O,2008,516000,674.7747748
City Of Westminster,O,2011,121550,-76.44379845
City Of Westminster,O,2012,545954.5,349.1604278
City Of Westminster,O,2013,11278819.67,1965.890046
City Of Westminster,O,2014,8135412.364,-27.87000234
City Of Westminster,O,2015,12202231.41,49.98909542
City Of Westminster,O,2016,9218557.741,-24.45186926
City Of Westminster,O,2017,8315155.965,-9.799816866
City Of Westminster,O,2018,11615774.1,39.69400157
City Of Westminster,O,2019,7393547.408,-36.3490772
City Of Westminster,O,2020,10121614.93,36.89795137
City Of Westminster,O,2021,11038937.16,9.063002625
City Of Westminster,O,2022,9989457,-9.507076149
City Of Westminster,O,2023,10075437.41,0.860711555
City Of Westminster,O,2024,10627325.13,5.477555945
City Of Westminster,S,1995,473498.7436,
City Of Westminster,S,1996,512372.6,8.209917542
City Of Westminster,S,1997,603735.8025,17.83139896
City Of Westminster,S,1998,810741.5479,34.28747221
City Of Westminster,S,1999,828887.0808,2.238140244
City Of Westminster,S,2000,880875.2917,6.272049844
City Of Westminster,S,2001,932980.75,5.915191268
City Of Westminster,S,2002,1262294.745,35.2969764
City Of Westminster,S,2003,1821009.625,44.26183996
City Of Westminster,S,2004,1740515.152,-4.420321144
City Of Westminster,S,2005,1924299.439,10.55918918
City Of Westminster,S,2006,2030948.04,5.542204026
City Of Westminster,S,2007,2084671.82,2.645256252
City Of Westminster,S,2008,2707407.407,29.87211615
City Of Westminster,S,2009,2053213.235,-24.16312264
City Of Westminster,S,2010,2830160.351,37.84054684
City Of Westminster,S,2011,2991949.414,5.716604092
City Of Westminster,S,2012,4597100,53.64898814
City Of Westminster,S,2013,3589844.214,-21.91067816
City Of Westminster,S,2014,3443006,-4.090378454
City Of Westminster,S,2015,4862855.263,41.23865201
City Of Westminster,S,2016,3711937.5,-23.66753072
City Of Westminster,S,2017,4886417.391,31.64061602
City Of Westminster,S,2018,4528684.211,-7.320970603
City Of Westminster,S,2019,6322142.857,39.60220151
City Of Westminster,S,2020,4342242.95,-31.31691187
City Of Westminster,S,2021,5354157.677,23.30396385
City Of Westminster,S,2022,4954380.792,-7.466662542
City Of Westminster,S,2023,6132826.087,23.78592492
City Of Westminster,S,2024,6021875,-1.809134735
City Of Westminster,T,1995,350266.9406,
City Of Westminster,T,1996,385819.5301,10.15014134
City Of Westminster,T,1997,442711.7732,14.74581732
City Of Westminster,T,1998,543235.6893,22.70640225
City Of Westminster,T,1999,618447.8991,13.84522617
City Of Westminster,T,2000,832721.0296,34.64691703
City Of Westminster,T,2001,876069.0245,5.205584264
City Of Westminster,T,2002,893626.273,2.004094199
City Of Westminster,T,2003,925396.5115,3.555204167
City Of Westminster,T,2004,1027349.32,11.01720263
City Of Westminster,T,2005,1034062.271,0.653424328
City Of Westminster,T,2006,1244531.045,20.353588
City Of Westminster,T,2007,1645730.525,32.23700058
City Of Westminster,T,2008,1870565.567,13.66171668
City Of Westminster,T,2009,1606549.967,-14.11421256
City Of Westminster,T,2010,1685637.963,4.922846973
City Of Westminster,T,2011,1966252.377,16.6473715
City Of Westminster,T,2012,2310994.907,17.53297462
City Of Westminster,T,2013,2772733.248,19.98006741
City Of Westminster,T,2014,3274755.372,18.10567694
City Of Westminster,T,2015,3124488.68,-4.588638686
City Of Westminster,T,2016,3399546.301,8.803284306
City Of Westminster,T,2017,3291829.805,-3.168555078
City Of Westminster,T,2018,3280380.593,-0.347806909
City Of Westminster,T,2019,3176201.354,-3.175827804
City Of Westminster,T,2020,3117374.5,-1.852113501
City Of Westminster,T,2021,3324222.063,6.635313247
City Of Westminster,T,2022,3790939.442,14.03989776
City Of Westminster,T,2023,3709554.135,-2.146837435
City Of Westminster,T,2024,3519944.351,-5.11139013
Croydon,D,1995,154910.7834,
Croydon,D,1996,157836.7966,1.888837676
Croydon,D,1997,181015.8392,14.68544918
Croydon,D,1998,212185.4532,17.21927436
Croydon,D,1999,233557.572,10.07237699
Croydon,D,2000,289668.0017,24.02423921
Croydon,D,2001,301138.3897,3.959839505
Croydon,D,2002,353615.5493,17.42626028
Croydon,D,2003,393811.8456,11.36723099
Croydon,D,2004,412537.0732,4.754866538
Croydon,D,2005,430966.5385,4.467347643
Croydon,D,2006,463348.9436,7.51390242
Croydon,D,2007,491789.6803,6.138081697
Croydon,D,2008,513585.317,4.431902001
Croydon,D,2009,475096.7766,-7.494088925
Croydon,D,2010,495544.9739,4.304006723
Croydon,D,2011,511647.232,3.249403985
Croydon,D,2012,481905.6974,-5.812898561
Croydon,D,2013,502091.1504,4.188672831
Croydon,D,2014,570681.6799,13.66097161
Croydon,D,2015,625656.1435,9.633122196
Croydon,D,2016,673917.5499,7.713726925
Croydon,D,2017,725217.3939,7.61218401
Croydon,D,2018,742626.8446,2.400583716
