dateOfTransfer,price,borough,lsoaCode,longitude,latitude,houseType,numberOfBedrooms,postcode
2016-02-18,692825,Greenwich,E01078229,-0.4549646698328301,51.37802286804485,Detached,5,NW6 3CW
2021-03-20,398088,Bromley,E01046589,-0.13237105984002695,51.69070877635443,Flat,3,SE17 2SN
2015-07-28,649160,Lewisham,E01019873,-0.15045950259354257,51.464400719937586,NotDetached,4,SW12 2FU
2022-06-01,674648,Harrow,E01030477,-0.3821584433639352,51.31507205219183,SemiDetached,5,N5 9WX
2019-10-30,536211,Westminster,E01096477,0.10730577997011015,51.63145386003666,SemiDetached,1,E7 5HQ
2021-04-04,509500,Sutton,E01080766,0.07576720503013912,51.39382977930829,SemiDetached,1,SE9 9JV
2015-11-13,569286,Hounslow,E01019729,-0.22257049412784247,51.657830426619995,Detached,3,N11 3BC
2023-02-21,439875,Croydon,E01094978,-0.012709830093235619,51.40039024414729,Flat,3,N2 7CH
2019-03-05,548205,Haringey,E01042225,-0.3928827481315936,51.390487763124064,Flat,4,W9 2PL
2014-12-29,502420,Ealing,E01053237,0.018600603379453018,51.678815720678585,SemiDetached,5,SW19 2GM
2019-12-18,774636,Southwark,E01073515,-0.5069670716474851,51.37343578990121,Detached,1,W12 1ZB
2017-11-23,775422,Harrow,E01037594,0.12408067388215482,51.332930820516246,NotDetached,4,NW18 6AT
2023-08-30,347494,Croydon,E01072417,-0.20497699650337592,51.39485121991946,SemiDetached,5,E17 8ZW
2018-12-18,473641,Enfield,E01074593,0.07067652386396173,51.52036805280222,Detached,1,E12 2YE
2016-07-06,591752,Brent,E01040438,-0.08065418276556219,51.402840261953806,NotDetached,5,SE5 7SJ
2014-09-29,772240,Camden,E01074679,0.18366650483974034,51.55742046564283,Detached,1,N4 3WN
2023-10-10,334512,Hillingdon,E01091834,-0.09768169475529148,51.454517152592665,SemiDetached,3,SW9 9KW
2017-11-13,393556,Barnet,E01060548,-0.15879970910557062,51.651901683071216,Flat,2,SE13 3PB
2019-08-30,592232,Bromley,E01086612,-0.11629953244795066,51.558679531511714,SemiDetached,3,E4 3FW
2017-07-14,791004,Lewisham,E01096508,-0.2636254465504386,51.430829962378134,Detached,2,SE13 5WI
2017-01-28,473052,Kingston upon Thames,E01077482,-0.0797798127938052,51.35189820874263,NotDetached,2,SE11 7NQ
2016-08-03,727986,Redbridge,E01067840,0.15403583017164502,51.39425361030641,Detached,4,SW13 3WK
2023-09-21,557195,Haringey,E01038315,0.24694358161730523,51.68828842312369,SemiDetached,5,SW10 2QO
2018-10-08,542305,Barnet,E01094335,0.00637915644795628,51.601482906106064,Detached,3,N4 1WU
2021-09-13,817750,Kensington and Chelsea,E01075726,0.01339024588959048,51.515905269735306,Detached,4,E20 1LP
2018-11-16,727758,Kingston upon Thames,E01026710,-0.4619555778830919,51.306051269267755,Detached,3,NW7 1ZM
2014-06-26,543180,Bexley,E01024741,0.09810217943099786,51.48747794090474,Detached,2,N17 4KT
2022-05-02,830264,Lewisham,E01045054,-0.18263572123644511,51.36025719187389,Detached,1,SW6 9XV
2022-01-18,493975,Lewisham,E01044950,0.05531254562671695,51.66465055986434,NotDetached,1,SE2 7XD
2014-07-11,421028,Greenwich,E01022991,-0.4079713282326396,51.44320482168335,Detached,3,SE6 8BV
2017-11-24,391498,Merton,E01081594,-0.07249930737140364,51.514823509003534,Flat,5,W3 1CK
2014-11-03,723820,Waltham Forest,E01051922,-0.12387035494557624,51.45867726468711,Detached,3,N11 9KR
2015-12-11,773395,Waltham Forest,E01048054,0.22985424608671534,51.468845091387415,SemiDetached,4,NW3 1BG
2020-10-15,635462,Wandsworth,E01092071,-0.09727937162789596,51.34948058516195,SemiDetached,5,SE19 6QA
2014-07-16,384824,Lewisham,E01076498,-0.504310361682447,51.52090452974424,Flat,1,SW12 2ZV
2023-04-10,679875,Kensington and Chelsea,E01024906,-0.243317837022048,51.52316276953972,Flat,2,SE9 9ZK
2016-06-17,422200,Hounslow,E01036007,-0.461471389393701,51.51810426846872,Detached,2,N18 1VP
2014-04-16,521883,Haringey,E01061550,0.25186747622765937,51.42742014658842,NotDetached,4,NW17 4BS
2018-03-15,645386,Redbridge,E01013302,0.10589116662164832,51.37338843898613,SemiDetached,3,N17 1DG
2016-04-02,821585,Haringey,E01014308,-0.29748093959785976,51.294945380583954,NotDetached,3,NW16 2RM
2016-08-02,425812,Kensington and Chelsea,E01045751,0.09944618435738306,51.61218296692625,NotDetached,2,SE4 3HE
2016-12-17,446665,Havering,E01014510,-0.44174730841295506,51.686741125053445,NotDetached,4,NW19 8GX
2022-12-19,595405,Brent,E01027223,-0.23240063161684893,51.55998851161011,NotDetached,5,N17 1EP
2017-02-11,370484,Bexley,E01021165,-0.12220998339294842,51.47253297660838,SemiDetached,3,NW4 8ZS
2016-09-25,491472,Hillingdon,E01063126,-0.30328217763913734,51.59764113078104,Flat,1,W5 2XY
2023-12-03,450240,Ealing,E01062624,-0.029571118922061546,51.567738495794806,SemiDetached,2,SW10 4TV
2019-10-20,631322,Merton,E01033587,-0.4154682609679954,51.537885998027136,Detached,4,W20 5DN
2015-07-18,503218,Greenwich,E01069878,-0.421626505042724,51.621958821500705,SemiDetached,4,N7 7MW
2015-07-02,722312,Southwark,E01023458,0.06732252523762783,51.29721117103471,Detached,4,SW6 3ML
2014-11-08,381708,Hillingdon,E01098287,0.06195113345686398,51.34993649576218,Detached,1,SE7 3OR
2019-02-21,594542,Barking and Dagenham,E01097930,0.0117610760673319,51.64368982205308,Flat,2,SW1 4FG
2018-11-27,761172,Camden,E01012735,-0.40076236724416486,51.68003868997825,Detached,4,N3 8ID
2014-03-14,564974,Islington,E01080710,-0.46872090774817093,51.292416309669015,NotDetached,5,SW18 8RS
2019-05-10,890340,Tower Hamlets,E01032101,0.15045802346433512,51.371973197772256,Flat,5,SW14 9XP
2019-06-29,576254,Hammersmith and Fulham,E01022431,0.059479625452547924,51.568122890948594,NotDetached,1,W6 1US
2021-07-17,742678,Islington,E01041271,-0.07254231506362985,51.6292016411349,Flat,4,SW10 9JM
2021-09-19,523154,Camden,E01050383,0.014652572818867782,51.61161102449571,Detached,1,NW9 9WP
2018-11-23,643121,Barnet,E01063906,-0.4401826992289502,51.68950099927893,Detached,1,SW19 8KT
2014-05-01,352478,Brent,E01037828,0.24540895134026475,51.67694948480887,SemiDetached,5,NW17 1WS
2014-05-10,492517,Merton,E01033335,-0.46503640121960244,51.61187120453237,SemiDetached,3,SE13 6NC
2020-10-23,584164,Waltham Forest,E01017447,-0.11537129367643195,51.291284545533514,SemiDetached,4,SW19 7GO
2020-11-24,686375,Redbridge,E01050907,-0.335222890391789,51.464418411881425,Detached,5,SW10 7VN
2023-02-03,493315,Brent,E01075922,-0.14223682003655697,51.558997516081924,SemiDetached,2,SW16 8BX
2015-06-04,604808,Camden,E01077431,-0.04188401720329654,51.321443471621464,Detached,2,NW4 1YA
2014-02-09,586700,Richmond upon Thames,E01074438,-0.13301255035305437,51.57768361560108,Detached,4,SE15 3YP
2019-11-08,482700,Hillingdon,E01063786,0.2125689655248736,51.58311042796321,SemiDetached,5,W11 4DA
2016-06-21,429438,Merton,E01019962,0.20977147019675801,51.60798693892267,SemiDetached,4,SW20 4AN
2023-08-26,763153,Kingston upon Thames,E01056010,-0.4177942593815652,51.649654489845204,NotDetached,2,W1 4TH
2023-05-17,554970,Lambeth,E01050127,0.1836809477134158,51.30789150899606,NotDetached,2,W7 7YG
2018-10-24,590488,Camden,E01049367,-0.08386668147062343,51.44194233940765,SemiDetached,3,SW9 4QT
2020-08-09,367653,Waltham Forest,E01067074,-0.23460394828978254,51.61634928906192,Detached,4,E16 4UX
2017-02-03,738435,Tower Hamlets,E01050673,0.3120042821157728,51.50182269319255,Flat,2,W11 9FK
2015-08-19,339464,Hammersmith and Fulham,E01084094,-0.3323249221803845,51.5566905828362,Flat,2,W1 2RU
2016-03-28,605410,Croydon,E01062064,-0.0653446521219081,51.41270263888862,Flat,4,SE20 5CI
2023-03-12,689615,Haringey,E01099061,-0.015151240584897419,51.50746629385291,Flat,4,SE4 2UN
2018-06-06,524369,Croydon,E01014273,0.05132364619281049,51.40402993168347,NotDetached,4,W15 6WO
2022-08-12,787626,Lambeth,E01078382,-0.4689500878309495,51.650112704623716,SemiDetached,1,W9 2GN
2016-11-08,819112,Enfield,E01047752,0.14619391815495875,51.32421744854062,NotDetached,3,N16 4UU
2022-11-07,347688,Brent,E01018413,0.09020790550610402,51.38607376606579,Detached,4,SE8 1CK
2021-09-05,428685,Bromley,E01048786,-0.2347434338566221,51.326042260661175,NotDetached,3,SE9 3WC
2016-10-26,843324,Barking and Dagenham,E01023559,-0.4974218928711466,51.34419941115541,SemiDetached,5,N14 3HM
2018-03-06,386952,Croydon,E01047456,-0.04901517989354448,51.56798462552814,NotDetached,2,NW16 2DN
2016-01-25,546444,Southwark,E01087151,-0.5069834901205793,51.674340775886385,Detached,2,E14 3FU
2016-12-17,420091,Hammersmith and Fulham,E01024405,-0.21507721224276827,51.29625920554858,SemiDetached,2,E13 8SD
2018-05-17,646130,Tower Hamlets,E01095839,0.10126729189452899,51.36132298634765,SemiDetached,3,SW16 9XH
2015-03-07,507975,Ealing,E01066461,0.13647208057709304,51.57586007398897,NotDetached,4,E20 7EH
2017-05-01,531226,Haringey,E01050721,-0.14806444034509497,51.34614078543237,NotDetached,2,W1 8HR
2020-10-24,737146,Hackney,E01075769,-0.07091550211961556,51.6551092826295,Flat,2,SW8 4SW
2018-05-13,427622,Richmond upon Thames,E01080493,0.27137857677166144,51.451983717083266,Flat,2,N2 6OO
2016-06-30,347518,Greenwich,E01071467,0.04092458450844039,51.286989927447344,NotDetached,5,SW12 9AP
2018-04-24,739649,Redbridge,E01063372,-0.10564017782760726,51.66090345022784,Flat,5,N15 7XC
2017-12-23,546712,Hillingdon,E01024518,0.20730858702250854,51.4969159576105,Flat,5,NW11 9NY
2015-04-30,343909,Kingston upon Thames,E01061907,-0.3805779964664793,51.59285332368784,Detached,2,SW7 7II
2017-05-25,723330,Haringey,E01056120,-0.18732272999405425,51.571854928630735,Flat,5,E12 7DX
2016-07-09,460404,Tower Hamlets,E01032345,-0.02542663577863208,51.37656113901843,NotDetached,5,E16 7VC
2018-12-03,676572,Camden,E01047802,-0.011072627314818229,51.307775305570324,Detached,2,SE17 8VX
2017-05-19,801348,Croydon,E01043008,-0.07604822709615833,51.33110597497257,SemiDetached,1,SW13 7QU
2023-07-28,601601,Croydon,E01024520,-0.4611486437847862,51.39390768319421,Detached,4,SW16 4ZE
2017-08-03,597284,Camden,E01071669,0.0325944792110594,51.44103556862417,Detached,4,SW13 7HE
2022-12-18,448233,Kingston upon Thames,E01025007,-0.025044648725086993,51.358879393751046,Detached,3,E16 8PD
2014-01-13,411318,Southwark,E01063452,0.09729732473053643,51.534482235718876,NotDetached,4,NW5 5AK
2017-05-17,564062,Greenwich,E01010120,-0.24484694900599047,51.38170875961029,SemiDetached,4,SW18 9VK
2021-08-17,427726,Camden,E01084312,0.011219782580000448,51.63689162797399,NotDetached,1,N9 1AB
2017-02-08,645724,Harrow,E01088527,-0.044151020841568356,51.460089704855726,Detached,2,W9 4SC
2017-06-10,331047,Richmond upon Thames,E01029527,0.11625904010652566,51.59854377243826,NotDetached,3,SW13 4AD
2016-11-12,643052,Harrow,E01086476,-0.4809286470372564,51.51045273182082,NotDetached,3,SW1 9JF
2017-01-11,327188,Hillingdon,E01080399,0.0536422295654887,51.568773813660805,Detached,4,NW14 5WF
2020-04-18,521740,Tower Hamlets,E01019183,0.04350804732611846,51.45995226718474,Detached,5,E13 9OU
2016-05-13,593920,Brent,E01097431,0.04961583756353172,51.50906039781615,NotDetached,2,W1 1WJ
2022-02-05,770316,Haringey,E01052863,0.3054384659911925,51.500388963949796,SemiDetached,3,SE16 3QU
2014-03-08,363772,Kingston upon Thames,E01033900,0.1155985421257415,51.483393692102936,SemiDetached,1,W5 5DR
2015-01-16,599172,Havering,E01025555,-0.35589438701303144,51.4089791888534,Detached,5,N3 3FZ
2016-09-05,456668,Hounslow,E01043369,-0.16853127421507552,51.685581487419014,Detached,5,W3 8CX
2017-06-03,547948,Lambeth,E01086525,0.16334719802463182,51.51620532948648,Flat,3,E12 4YP
2014-08-28,466500,Merton,E01013000,-0.22707762327119008,51.585669740317776,NotDetached,4,E7 7FY
2019-09-23,381426,Haringey,E01071531,0.25012442195157547,51.53327671252935,Detached,4,SE16 6AW
2019-08-28,438614,Enfield,E01016608,-0.10975284378556782,51.417751243562016,Detached,5,NW13 9EE
2016-06-06,480616,Islington,E01027611,-0.05964634065558305,51.40323300915853,SemiDetached,5,NW15 4VS
2023-10-11,333046,Kingston upon Thames,E01038799,-0.059879546684602936,51.405946731419846,Detached,1,N6 8RA
2017-09-12,376130,Redbridge,E01050895,0.15618737106427905,51.56775655696608,Flat,1,W2 7RO
2018-09-24,595352,Hammersmith and Fulham,E01083265,0.03351501743884577,51.3003374506728,Detached,1,N20 7LW
2021-10-25,807336,Camden,E01030003,-0.45246042532589476,51.690345792557,Flat,1,E20 5VS
2016-11-14,405120,Hillingdon,E01037587,-0.31756936560769833,51.63610930807493,NotDetached,4,SW19 6WJ
2017-06-08,392259,Hounslow,E01051369,0.27803890407470966,51.30573151924079,SemiDetached,2,SW2 3WW
2018-09-30,533521,Croydon,E01020414,-0.3129287512862513,51.294864057647956,SemiDetached,4,NW5 7ZG
2019-12-14,616244,Newham,E01095247,0.024070770207491266,51.57992247751028,SemiDetached,2,N13 8BO
2019-06-18,549468,Redbridge,E01025656,-0.008947471653052541,51.34397030636603,Detached,3,SE10 5JQ
2016-11-21,342730,Kingston upon Thames,E01030940,-0.17328096811461013,51.582794111742274,Detached,3,N1 8GL
2019-06-14,779154,Ealing,E01082660,-0.27053959563770447,51.60103672102164,NotDetached,5,NW15 5PO
2017-01-04,602410,Barnet,E01060429,-0.1250468044192254,51.444547960224604,NotDetached,4,SW19 1BN
2019-09-11,493544,Southwark,E01052141,0.040469481068895474,51.45521269523216,SemiDetached,2,NW17 8CL
2022-09-05,733254,Redbridge,E01042568,0.09640592472732756,51.51358379594749,SemiDetached,5,NW4 6VW
2015-03-30,841375,Harrow,E01066643,0.16891859036459578,51.4279190457869,NotDetached,3,E15 5BE
2014-08-02,518284,Croydon,E01046612,-0.41292671901902694,51.31796120958168,NotDetached,2,NW16 9KL
2016-04-27,500100,Haringey,E01035247,-0.0039696559463588965,51.3770092567409,NotDetached,4,W5 3CH
2022-07-10,374466,Islington,E01020321,0.04311806961949649,51.49685030216369,Detached,3,E13 1JU
2017-07-19,767434,Barking and Dagenham,E01075320,0.058199408936116415,51.65960514114665,Flat,1,E1 6CX
2017-06-05,841284,Westminster,E01066777,0.31515202251768004,51.63316038909256,Flat,3,N17 3JD
2016-08-06,523570,Sutton,E01077943,-0.1778817895625075,51.33049351167449,SemiDetached,4,SE1 2UW
2019-08-04,938210,Kensington and Chelsea,E01076856,-0.39207939878354336,51.56427073392002,Detached,1,W3 8NY
2014-02-14,380886,Westminster,E01085500,-0.21734858425727793,51.306207072468816,NotDetached,3,N12 7TR
2019-06-14,510845,Bexley,E01056240,0.2844724905713797,51.48165851199071,NotDetached,5,E2 1WH
2023-05-14,326892,Waltham Forest,E01070197,-0.3596235166243278,51.612723118166684,SemiDetached,5,SE3 1ZQ
2021-08-11,365523,Greenwich,E01067829,0.07131127077476496,51.41903396271345,Flat,2,SE8 2BD
2023-04-29,500444,Waltham Forest,E01043184,-0.04349548858095165,51.68821371615608,Flat,2,NW20 2LM
2022-08-07,858584,Hammersmith and Fulham,E01082556,-0.358027566924201,51.64401366540436,SemiDetached,1,N4 7KE
2020-10-05,738520,Hounslow,E01050531,-0.33230679422702913,51.64702732029315,Flat,3,NW6 1HN
2023-12-24,685940,Kingston upon Thames,E01082774,-0.2237476162222034,51.44521353410601,Detached,3,N6 6OM
2022-01-19,744010,Brent,E01020950,0.14790665371750245,51.41305855815526,Flat,5,W2 2AA
2018-03-28,741309,Hounslow,E01071200,-0.44301561757120855,51.60965599944122,NotDetached,5,W5 6EK
2016-09-12,372448,Kensington and Chelsea,E01034203,-0.008415144461675017,51.61904163589098,NotDetached,1,SW1 5AR
2021-04-05,665130,Croydon,E01094399,-0.14280975017004277,51.38117492748663,NotDetached,1,W10 3JB
2020-01-05,440068,Merton,E01052437,-0.274376618118785,51.42994182290342,NotDetached,1,W16 9MJ
2017-01-20,615185,Merton,E01071474,-0.358996183445009,51.47736119922309,Detached,5,W17 9AP
2018-01-11,448564,Richmond upon Thames,E01094765,0.2881899991493859,51.57473167610214,NotDetached,1,N7 7PB
2022-10-20,502775,Hillingdon,E01064852,-0.4455981251705964,51.46864277869381,NotDetached,4,SW8 2MA
2018-10-17,426774,Southwark,E01049771,0.036877352936582564,51.42049461442799,NotDetached,2,NW17 2FM
2021-07-07,320402,Newham,E01062707,0.10217949963672879,51.33902655684595,NotDetached,3,SW19 2LK
2019-11-17,327272,Sutton,E01012907,-0.04454204437640613,51.650870270188584,Detached,3,SW2 9PL
2019-08-19,784322,Merton,E01097466,-0.3819945120146685,51.59468142559054,NotDetached,4,SW16 7XQ
2022-02-23,615520,Merton,E01092694,-0.17133632888474792,51.373115033599795,SemiDetached,1,W19 9LR
2020-10-28,450775,Bexley,E01085227,-0.30353237898863483,51.4982789180953,SemiDetached,3,N17 4IW
2018-09-30,337507,Sutton,E01014680,0.044162871480426635,51.44514147896397,SemiDetached,2,SW13 3HN
2016-01-20,427771,Southwark,E01022950,-0.0264982471964344,51.54823504598292,NotDetached,5,SE13 1NQ
2015-11-14,633737,Brent,E01015234,-0.24207917960226683,51.28698726908035,Flat,4,NW4 5JQ
2021-04-25,440296,Ealing,E01060861,0.10857622356190244,51.40891875352433,Flat,4,N4 6GP
2015-10-07,488167,Greenwich,E01067915,0.3089674047455875,51.35310565005532,Detached,4,SE20 7XR
2014-04-26,760258,Hounslow,E01013942,0.14413773876369773,51.465266526425204,NotDetached,3,SE14 6UG
2015-08-02,549272,Harrow,E01075631,-0.28052308620725497,51.43508960175375,Detached,1,W4 3XD
2017-10-25,692435,Redbridge,E01044312,-0.08548868392376624,51.31650526816695,Detached,1,E17 3AY
2018-12-26,751268,Hounslow,E01060303,0.13920331546330367,51.37809449465719,Detached,5,N13 3OM
2021-09-18,867192,Bexley,E01013880,0.0473114497435253,51.43870286991455,SemiDetached,5,N6 7CT
2014-08-02,589592,Waltham Forest,E01093264,0.026937773479110638,51.536898772896,NotDetached,1,W18 5IE
2021-02-17,616450,Hillingdon,E01087874,-0.4451297459029139,51.547134073850245,Detached,5,NW18 5LX
2016-07-10,544411,Tower Hamlets,E01069301,-0.44771729654564296,51.404403863896654,NotDetached,5,SW10 8CN
2016-05-06,543410,Enfield,E01087557,-0.27550650065098353,51.36296776140959,SemiDetached,5,NW18 3TQ
2022-11-22,434418,Bexley,E01033721,-0.17407147492208958,51.48727293425872,SemiDetached,1,E17 1HI
2020-02-22,718530,Kensington and Chelsea,E01028362,-0.2116877464091721,51.34120273483924,SemiDetached,4,N14 9UW
2017-08-03,560300,Barking and Dagenham,E01093299,-0.009490030065614885,51.625947144957635,Detached,5,W16 1MY
2021-03-27,741892,Hammersmith and Fulham,E01068666,-0.36967348368201136,51.31405891761389,NotDetached,1,E20 9YF
2020-12-16,321162,Enfield,E01027708,0.03677049538353361,51.586512026862685,SemiDetached,5,SW6 6IP
2020-04-10,649145,Camden,E01015130,0.03906610421682433,51.29414845817085,Flat,2,SW4 9WJ
2019-07-31,830536,Tower Hamlets,E01041163,0.28344368569317224,51.401432949777785,Flat,1,W3 3RE
2019-10-18,581232,Greenwich,E01036040,-0.1061913796805673,51.41543926857056,SemiDetached,5,SE7 5GN
2021-03-19,754190,Hillingdon,E01096821,0.22789791907133705,51.55754419700942,Detached,3,E12 6MV
2023-04-19,743586,Bromley,E01038246,-0.31804118343399246,51.4380381625767,NotDetached,3,W11 5XK
2020-01-19,633521,Hounslow,E01086327,-0.1442331392983101,51.581143186490415,Detached,4,W20 2MY
2022-12-26,533136,Kensington and Chelsea,E01031748,-0.16051218335816014,51.63522997282156,Detached,5,NW16 8KX
2023-08-15,618656,Ealing,E01079383,0.3242564444100148,51.32100832030373,SemiDetached,5,SE9 5MI
2018-08-25,737405,Harrow,E01073975,0.29575759477282704,51.483212276732274,NotDetached,3,NW18 3SD
2018-09-02,773206,Lambeth,E01038225,-0.1909240394549968,51.59167633131111,SemiDetached,1,W4 6RC
2015-11-28,526786,Sutton,E01025931,-0.4478283809609064,51.438616112517565,Detached,4,N3 9HL
2017-05-30,763405,Hackney,E01063185,-0.3575080350898009,51.600593451986704,Detached,5,NW13 3HJ
2018-11-05,709350,Lambeth,E01068902,-0.3763706255484037,51.43209212724513,SemiDetached,2,SE12 9FE
2018-07-08,578846,Havering,E01025896,0.32866370605783,51.33386826870204,Flat,4,N1 8EE
2023-11-07,818188,Croydon,E01080058,-0.0036448294307072082,51.595878601016906,NotDetached,5,NW19 4LH
2021-08-15,515140,Bromley,E01028941,-0.5046449406842978,51.39047544518242,Flat,2,SE17 7EF
2016-11-08,553760,Islington,E01078753,0.1563697845720281,51.4463085499501,NotDetached,3,NW5 8LH
2018-05-13,573930,Ealing,E01012417,-0.21641962615626742,51.50036978881394,Detached,4,W20 2UA
2020-05-04,543859,Lewisham,E01019755,-0.35884523284379366,51.506992333569535,SemiDetached,4,SW1 7JD
2015-09-19,588198,Kingston upon Thames,E01042348,-0.39096330877741814,51.46629577117719,SemiDetached,3,E8 2IQ
2018-01-07,437222,Newham,E01055314,0.22008767500009196,51.446522413069985,Detached,2,SW8 3VO
