Unnamed: 0,X.5BBE9CB3.6332.4EB0.9CD3.8737CEA4A65A.,X42000,Date,NE4.9DN,S,N,F,X8,Unnamed..8,MATFEN.PLACE,FENHAM,NEWCASTLE.UPON.TYNE,NEWCASTLE.UPON.TYNE.1,TYNE.AND.WEAR,A,A.1,Quarter,Education.Growth.Rate,Bank.Growth.Rate,GDP.Growth.Rate
3780108,{152AB733-7792-E651-E063-4704A8C061D9},520000,2024-03-15 00:00,EN2 0DS,T,N,F,13B,,HAWTHORN GROVE,,ENFIELD,ENFIELD,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3780109,{152AB733-7793-E651-E063-4704A8C061D9},400000,2024-03-15 00:00,W3 8FP,F,N,L,DRUMMOND COURT,FLAT 13,PALMERSTON ROAD,,LONDON,EALING,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3780110,{152AB733-7796-E651-E063-4704A8C061D9},630000,2024-02-28 00:00,N1 0JW,F,N,L,80,FLAT 4,COPENHAGEN STREET,,LONDON,ISLINGTON,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3780111,{152AB733-7799-E651-E063-4704A8C061D9},497900,2024-03-04 00:00,E10 6LL,F,N,L,56,,MORLEY ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3780112,{152AB733-779C-E651-E063-4704A8C061D9},600000,2024-01-31 00:00,N16 6XS,F,N,L,88A,,STAMFORD HILL,,LONDON,HACKNEY,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3780113,{152AB733-779D-E651-E063-4704A8C061D9},505000,2024-02-29 00:00,E1 6GU,F,N,L,"COURTYARD APARTMENTS, 3",APARTMENT 71,AVANTGARDE PLACE,,LONDON,TOWER HAMLETS,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3780114,{152AB733-77A0-E651-E063-4704A8C061D9},440000,2024-01-31 00:00,N2 0HN,F,N,L,WIDECOMBE COURT,FLAT 3,LYTTELTON ROAD,,LONDON,BARNET,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3780115,{152AB733-77A1-E651-E063-4704A8C061D9},447000,2024-03-11 00:00,HA4 8PQ,F,N,L,"METROPOLITAN HOUSE, 22",FLAT 2,PEMBROKE ROAD,,RUISLIP,HILLINGDON,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3780116,{152AB733-77A4-E651-E063-4704A8C061D9},470000,2024-03-04 00:00,E1W 3AZ,F,N,L,"PARK VISTA TOWER, 5",APARTMENT 811,COBBLESTONE SQUARE,,LONDON,TOWER HAMLETS,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3780117,{152AB733-77AA-E651-E063-4704A8C061D9},247500,2024-02-21 00:00,N15 4FP,F,N,L,89,,ISOBEL PLACE,,LONDON,HARINGEY,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3780118,{152AB733-77AF-E651-E063-4704A8C061D9},550000,2024-02-01 00:00,TW8 0GA,F,N,L,KEW EYE APARTMENTS,2006,EALING ROAD,,BRENTFORD,HOUNSLOW,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3780119,{152AB733-77B8-E651-E063-4704A8C061D9},427500,2024-02-05 00:00,N8 0NP,F,N,L,108,FIRST FLOOR FLAT,FALKLAND ROAD,,LONDON,HARINGEY,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3780120,{152AB733-77C3-E651-E063-4704A8C061D9},440000,2024-01-30 00:00,E17 4RQ,F,N,L,17,,TOWER HAMLETS ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3780121,{152AB733-77CD-E651-E063-4704A8C061D9},317000,2024-02-21 00:00,E8 4QB,F,N,L,REGENTS COURT,FLAT 70,POWNALL ROAD,,LONDON,HACKNEY,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3780122,{152AB733-77D2-E651-E063-4704A8C061D9},550000,2024-02-14 00:00,N5 2RZ,F,N,L,35C,,LECONFIELD ROAD,,LONDON,ISLINGTON,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3780123,{152AB733-77D6-E651-E063-4704A8C061D9},445000,2024-03-08 00:00,N1 3PJ,F,N,L,418,FLAT A,ESSEX ROAD,,LONDON,ISLINGTON,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3780124,{152AB733-77DA-E651-E063-4704A8C061D9},205000,2024-02-23 00:00,NW9 7EE,F,N,L,188A,,WEST HENDON BROADWAY,,LONDON,BARNET,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3780125,{152AB733-77DD-E651-E063-4704A8C061D9},870000,2024-01-19 00:00,E8 3DQ,F,N,L,1G,FLAT 10,MENTMORE TERRACE,,LONDON,HACKNEY,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3780126,{152AB733-77E0-E651-E063-4704A8C061D9},465000,2024-03-01 00:00,E1 8JX,F,N,L,"TOWER MINT APARTMENTS, 84",FLAT 3,JOHN FISHER STREET,,LONDON,TOWER HAMLETS,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3780127,{152AB733-77E6-E651-E063-4704A8C061D9},4373879,2024-01-24 00:00,NW11 6UP,D,N,F,48,,WILDWOOD ROAD,,LONDON,BARNET,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3780128,{2ACACE8D-7BFB-295E-E063-4804A8C0B0EB},3250,2024-03-07 00:00,HA7 3ST,O,N,F,15,,CAROLINE COURT,,STANMORE,HARROW,GREATER LONDON,B,A,2024 Q1,1.6,0.25,0.7
3780129,{2ACACE8D-7BFC-295E-E063-4804A8C0B0EB},707251,2024-03-08 00:00,N15 3HS,F,Y,L,17,,COLINA MEWS,,LONDON,HARINGEY,GREATER LONDON,B,A,2024 Q1,1.6,0.25,0.7
3780130,{2ACACE8D-7BFD-295E-E063-4804A8C0B0EB},681910,2024-03-07 00:00,N15 3FE,F,Y,L,"CORIANDER HOUSE, 18",FLAT 19,COLINA ROAD,,LONDON,HARINGEY,GREATER LONDON,B,A,2024 Q1,1.6,0.25,0.7
3780131,{2ACACE8D-7BFE-295E-E063-4804A8C0B0EB},681910,2024-03-07 00:00,N15 3FE,F,Y,L,"CORIANDER HOUSE, 18",FLAT 18,COLINA ROAD,,LONDON,HARINGEY,GREATER LONDON,B,A,2024 Q1,1.6,0.25,0.7
3780132,{2ACACE8D-7BFF-295E-E063-4804A8C0B0EB},575000,2024-09-20 00:00,NW10 3ND,O,N,L,59A,,CHAMBERLAYNE ROAD,,LONDON,BRENT,GREATER LONDON,B,A,2024 Q3,1.6,-0.25,0.1
3780133,{2ACACE8D-7C00-295E-E063-4804A8C0B0EB},330000,2024-02-29 00:00,E17 4QF,T,N,F,66,,OMNIBUS WAY,,LONDON,WALTHAM FOREST,GREATER LONDON,B,A,2024 Q1,1.6,0.25,0.7
3780134,{2ACACE8D-7C01-295E-E063-4804A8C0B0EB},681910,2024-03-28 00:00,N15 3FE,F,Y,L,"CORIANDER HOUSE, 18",FLAT 21,COLINA ROAD,,LONDON,HARINGEY,GREATER LONDON,B,A,2024 Q1,1.6,0.25,0.7
3780135,{2ACACE8D-7C02-295E-E063-4804A8C0B0EB},20000,2024-03-12 00:00,HA6 1NW,O,N,L,66A ARGYLE HOUSE,,JOEL STREET,,NORTHWOOD,HILLINGDON,GREATER LONDON,B,A,2024 Q1,1.6,0.25,0.7
3780136,{2ACACE8D-7C03-295E-E063-4804A8C0B0EB},350000,2024-03-26 00:00,N17 6TE,F,N,L,107,,THE AVENUE,TOTTENHAM,LONDON,HARINGEY,GREATER LONDON,B,A,2024 Q1,1.6,0.25,0.7
3780137,{2ACACE8D-7C04-295E-E063-4804A8C0B0EB},300000,2024-03-26 00:00,N17 6TE,F,N,L,107,FLAT B,THE AVENUE,TOTTENHAM,LONDON,HARINGEY,GREATER LONDON,B,A,2024 Q1,1.6,0.25,0.7
3780138,{2ACACE8D-7C05-295E-E063-4804A8C0B0EB},741600,2024-03-28 00:00,N17 6RE,T,Y,F,10,,HERITAGE MEWS,,LONDON,HARINGEY,GREATER LONDON,B,A,2024 Q1,1.6,0.25,0.7
3780139,{2ACACE8D-7C06-295E-E063-4804A8C0B0EB},465600,2024-03-28 00:00,TW3 4FG,F,Y,L,"BRECON COURT, 30",FLAT 25,CIVIC STREET,,HOUNSLOW,HOUNSLOW,GREATER LONDON,B,A,2024 Q1,1.6,0.25,0.7
3780140,{2ACACE8D-7C07-295E-E063-4804A8C0B0EB},1654400,2024-02-22 00:00,EN4 0BY,D,Y,F,4,,WHISTLER DRIVE,,BARNET,ENFIELD,GREATER LONDON,B,A,2024 Q1,1.6,0.25,0.7
3780141,{2ACACE8D-7C08-295E-E063-4804A8C0B0EB},212000,2024-04-15 00:00,HA2 6PZ,F,N,F,84,,VICTOR ROAD,,HARROW,HARROW,GREATER LONDON,B,A,2024 Q2,1.6,-0.25,0.5
3780142,{2ACACE8D-7C09-295E-E063-4804A8C0B0EB},380000,2024-04-19 00:00,NW4 4TL,T,N,L,7,,TITHE COURT,,LONDON,BARNET,GREATER LONDON,B,A,2024 Q2,1.6,-0.25,0.5
3780143,{2ACACE8D-7C0A-295E-E063-4804A8C0B0EB},380000,2024-04-19 00:00,NW4 4TL,T,N,L,10,,TITHE COURT,,LONDON,BARNET,GREATER LONDON,B,A,2024 Q2,1.6,-0.25,0.5
3780144,{2ACACE8D-7C0B-295E-E063-4804A8C0B0EB},339500,2024-03-19 00:00,TW3 4FG,F,Y,L,"BRECON COURT, 30",FLAT 35,CIVIC STREET,,HOUNSLOW,HOUNSLOW,GREATER LONDON,B,A,2024 Q1,1.6,0.25,0.7
3780145,{2ACACE8D-7C0C-295E-E063-4804A8C0B0EB},370000,2024-04-19 00:00,NW2 5AR,F,Y,L,"CLIFTON MANSIONS, 30",FLAT 19,PARK AVENUE,,LONDON,BRENT,GREATER LONDON,B,A,2024 Q2,1.6,-0.25,0.5
3780146,{2ACACE8D-7C0D-295E-E063-4804A8C0B0EB},1000000,2024-04-18 00:00,TW3 1LY,S,N,F,53,,LAMPTON ROAD,,HOUNSLOW,HOUNSLOW,GREATER LONDON,B,A,2024 Q2,1.6,-0.25,0.5
3780147,{2ACACE8D-7C0E-295E-E063-4804A8C0B0EB},345000,2024-05-03 00:00,HA1 1SL,F,N,L,54A,,HINDES ROAD,,HARROW,HARROW,GREATER LONDON,B,A,2024 Q2,1.6,-0.25,0.5
3780148,{2ACACE8D-7C0F-295E-E063-4804A8C0B0EB},223000,2024-03-14 00:00,E14 6EQ,F,N,L,47,,RICARDO STREET,,LONDON,TOWER HAMLETS,GREATER LONDON,B,A,2024 Q1,1.6,0.25,0.7
3780149,{2ACACE8D-7C10-295E-E063-4804A8C0B0EB},190000,2024-12-13 00:00,TW3 1TA,F,N,L,"MADISON HEIGHTS, 17 - 27",FLAT 22,HIGH STREET,,HOUNSLOW,HOUNSLOW,GREATER LONDON,B,A,2024 Q4,1.6,0.3,0.1
3780150,{2ACACE8D-7C11-295E-E063-4804A8C0B0EB},40700,2024-04-29 00:00,E2 0LN,O,N,F,STAFFORD CRIPPS HOUSE,FLAT 1,GLOBE ROAD,,LONDON,TOWER HAMLETS,GREATER LONDON,B,A,2024 Q2,1.6,-0.25,0.5
3780151,{2ACACE8D-7C12-295E-E063-4804A8C0B0EB},303000,2024-05-17 00:00,EN3 6SL,T,N,F,71,,MANDEVILLE ROAD,,ENFIELD,ENFIELD,GREATER LONDON,B,A,2024 Q2,1.6,-0.25,0.5
3780152,{2ACACE8D-7C13-295E-E063-4804A8C0B0EB},55000,2024-05-22 00:00,HA5 2PD,O,N,L,JOEL STREET FARM,OFFICE AND NURSERY,JOEL STREET,,PINNER,HILLINGDON,GREATER LONDON,B,A,2024 Q2,1.6,-0.25,0.5
3780153,{2ACACE8D-7C14-295E-E063-4804A8C0B0EB},287000,2024-04-30 00:00,W5 3SR,F,N,L,47B,,OXFORD ROAD,,LONDON,EALING,GREATER LONDON,B,A,2024 Q2,1.6,-0.25,0.5
3780154,{2ACACE8D-7C15-295E-E063-4804A8C0B0EB},650000,2024-06-12 00:00,NW2 5AR,F,Y,L,"CLIFTON MANSIONS, 30",FLAT 52,PARK AVENUE,,LONDON,BRENT,GREATER LONDON,B,A,2024 Q2,1.6,-0.25,0.5
3780155,{2ACACE8D-7C17-295E-E063-4804A8C0B0EB},1125000,2024-06-28 00:00,NW6 5HB,O,Y,L,6,,MILE WALK,,LONDON,BRENT,GREATER LONDON,B,A,2024 Q2,1.6,-0.25,0.5
3780156,{2ACACE8D-7C18-295E-E063-4804A8C0B0EB},205000,2024-07-31 00:00,HA3 7RU,F,N,L,57,,ARCHERY CLOSE,,HARROW,HARROW,GREATER LONDON,B,A,2024 Q3,1.6,-0.25,0.1
3780157,{2ACACE8D-7C19-295E-E063-4804A8C0B0EB},600000,2024-07-16 00:00,N1 5AF,F,Y,L,71,FLAT 1,DOWNHAM ROAD,,LONDON,HACKNEY,GREATER LONDON,B,A,2024 Q3,1.6,-0.25,0.1
3780158,{2ACACE8D-7C1A-295E-E063-4804A8C0B0EB},510000,2024-07-16 00:00,N1 5AF,F,Y,L,71,FLAT 3,DOWNHAM ROAD,,LONDON,HACKNEY,GREATER LONDON,B,A,2024 Q3,1.6,-0.25,0.1
3780159,{2ACACE8D-7C1B-295E-E063-4804A8C0B0EB},420000,2024-07-16 00:00,N1 5AF,F,Y,L,71,FLAT 4,DOWNHAM ROAD,,LONDON,HACKNEY,GREATER LONDON,B,A,2024 Q3,1.6,-0.25,0.1
3780160,{2ACACE8D-7C1C-295E-E063-4804A8C0B0EB},510000,2024-07-16 00:00,N1 5AF,F,Y,L,71,FLAT 2,DOWNHAM ROAD,,LONDON,HACKNEY,GREATER LONDON,B,A,2024 Q3,1.6,-0.25,0.1
3780161,{2859C1AC-9331-52B4-E063-4804A8C05948},1062500,2024-05-10 00:00,SW18 1UB,F,N,L,"DORSET HOUSE, 18",APARTMENT 14,RAM STREET,,LONDON,WANDSWORTH,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3780162,{2859C1AC-9332-52B4-E063-4804A8C05948},995000,2024-05-30 00:00,SE1 2BZ,F,N,L,"VOGANS MILL WHARF, 17",FLAT 43,MILL STREET,,LONDON,SOUTHWARK,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3780163,{2859C1AC-9333-52B4-E063-4804A8C05948},645000,2024-10-04 00:00,SE4 2PS,F,N,L,101A,,ARICA ROAD,,LONDON,LEWISHAM,GREATER LONDON,A,A,2024 Q4,1.6,0.3,0.1
3780164,{2859C1AC-9334-52B4-E063-4804A8C05948},392000,2024-11-08 00:00,SE3 7PY,F,N,L,4,,COMBE AVENUE,,LONDON,GREENWICH,GREATER LONDON,A,A,2024 Q4,1.6,0.3,0.1
3780165,{2859C1AC-9335-52B4-E063-4804A8C05948},218000,2024-07-12 00:00,SW2 2AD,F,N,L,93,,TUDOR CLOSE,,LONDON,LAMBETH,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3780166,{2859C1AC-9336-52B4-E063-4804A8C05948},465000,2024-11-15 00:00,SE8 5JE,F,N,L,"BEYNAM COURT, 222",FLAT 4,TRUNDLEYS ROAD,,LONDON,LEWISHAM,GREATER LONDON,A,A,2024 Q4,1.6,0.3,0.1
3780167,{2859C1AC-9337-52B4-E063-4804A8C05948},400000,2024-11-08 00:00,SE27 9HU,F,N,L,LANCASTER COURT,FLAT 40,LANCASTER AVENUE,,LONDON,LAMBETH,GREATER LONDON,A,A,2024 Q4,1.6,0.3,0.1
3780168,{2859C1AC-9338-52B4-E063-4804A8C05948},130000,2024-07-30 00:00,SE17 1GR,F,N,L,"BECK HOUSE, 3",APARTMENT 504,NEW LION WAY,,LONDON,SOUTHWARK,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3780169,{2859C1AC-9339-52B4-E063-4804A8C05948},222000,2024-03-28 00:00,SE17 3NN,F,N,L,MOLESWORTH HOUSE,FLAT 8,BRANDON ESTATE,,LONDON,SOUTHWARK,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3780170,{2859C1AC-933A-52B4-E063-4804A8C05948},506000,2024-10-11 00:00,SW8 2SX,F,N,L,OLIVER HOUSE,FLAT 16,WYVIL ROAD,,LONDON,LAMBETH,GREATER LONDON,A,A,2024 Q4,1.6,0.3,0.1
3780171,{2859C1AC-933B-52B4-E063-4804A8C05948},735000,2024-07-03 00:00,SW11 7BY,F,N,L,"DENVER BUILDING, 6",21,MALTHOUSE ROAD,,LONDON,WANDSWORTH,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3780172,{2859C1AC-933C-52B4-E063-4804A8C05948},341000,2024-08-02 00:00,SE12 8UE,F,N,L,82,FLAT 1,ELTHAM ROAD,,LONDON,GREENWICH,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3780173,{2859C1AC-933D-52B4-E063-4804A8C05948},442000,2024-11-25 00:00,E16 2AL,F,N,L,"MARCO POLO TOWER, 6",53,BONNET STREET,,LONDON,NEWHAM,GREATER LONDON,A,A,2024 Q4,1.6,0.3,0.1
3780174,{2859C1AC-933E-52B4-E063-4804A8C05948},325000,2024-10-25 00:00,SW17 9LA,F,N,L,67,FLAT 5,LONGLEY ROAD,,LONDON,WANDSWORTH,GREATER LONDON,A,A,2024 Q4,1.6,0.3,0.1
3780175,{2859C1AC-933F-52B4-E063-4804A8C05948},515000,2024-11-01 00:00,SW18 5EE,F,N,L,211,,MERTON ROAD,,LONDON,WANDSWORTH,GREATER LONDON,A,A,2024 Q4,1.6,0.3,0.1
3780176,{2859C1AC-9340-52B4-E063-4804A8C05948},605000,2024-11-22 00:00,SW18 1AG,F,N,L,"CAUSEWAY HOUSE, 5",APARTMENT 3,CREEK LANE,,LONDON,WANDSWORTH,GREATER LONDON,A,A,2024 Q4,1.6,0.3,0.1
3780177,{2859C1AC-9341-52B4-E063-4804A8C05948},580000,2024-10-25 00:00,SW18 1AG,F,N,L,"CAUSEWAY HOUSE, 5",APARTMENT 51,CREEK LANE,,LONDON,WANDSWORTH,GREATER LONDON,A,A,2024 Q4,1.6,0.3,0.1
3780178,{2859C1AC-9342-52B4-E063-4804A8C05948},585000,2024-11-01 00:00,SW15 3SR,F,N,L,148,FLAT 3,WEST HILL,,LONDON,WANDSWORTH,GREATER LONDON,A,A,2024 Q4,1.6,0.3,0.1
3780179,{2859C1AC-9343-52B4-E063-4804A8C05948},390000,2024-01-31 00:00,SW4 8DZ,F,N,L,10,FLAT 43,FAIRBOURNE ROAD,,LONDON,LAMBETH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3780180,{2859C1AC-9345-52B4-E063-4804A8C05948},580000,2024-04-17 00:00,E16 2BN,F,N,L,"MARCO POLO TOWER, 6",91,BONNET STREET,,LONDON,NEWHAM,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3780181,{2859C1AC-9346-52B4-E063-4804A8C05948},377500,2024-10-25 00:00,SE23 3UG,F,N,L,"FITZWILLIAM HEIGHTS, 21",FLAT 4,TAYMOUNT RISE,FOREST HILL,LONDON,LEWISHAM,GREATER LONDON,A,A,2024 Q4,1.6,0.3,0.1
3780182,{2859C1AC-9347-52B4-E063-4804A8C05948},870000,2024-10-14 00:00,SE16 5DJ,F,N,L,"STANTON HOUSE, 620",APARTMENT 11,ROTHERHITHE STREET,,LONDON,SOUTHWARK,GREATER LONDON,A,A,2024 Q4,1.6,0.3,0.1
3780183,{2859C1AC-9348-52B4-E063-4804A8C05948},1300000,2024-10-31 00:00,SW18 1RA,F,N,L,7,APARTMENT 1102,EASTFIELDS AVENUE,,LONDON,WANDSWORTH,GREATER LONDON,A,A,2024 Q4,1.6,0.3,0.1
3780184,{2859C1AC-9349-52B4-E063-4804A8C05948},380000,2024-11-14 00:00,SE3 7HU,F,N,L,75C - 75D,,SHOOTERS HILL ROAD,,LONDON,GREENWICH,GREATER LONDON,A,A,2024 Q4,1.6,0.3,0.1
3780185,{2859C1AC-934A-52B4-E063-4804A8C05948},405000,2024-07-05 00:00,SW2 1NE,F,N,L,73,,ST MATTHEWS ROAD,,LONDON,LAMBETH,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3780186,{2859C1AC-934B-52B4-E063-4804A8C05948},337000,2024-06-28 00:00,SW18 1HJ,F,N,L,"WINDSOR COURT, 20",FLAT 7,FROGMORE,,LONDON,WANDSWORTH,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3780187,{2859C1AC-934C-52B4-E063-4804A8C05948},340000,2024-10-18 00:00,SE18 4LA,F,N,L,59,,ELIZABETH FRY PLACE,,LONDON,GREENWICH,GREATER LONDON,A,A,2024 Q4,1.6,0.3,0.1
3780188,{2859C1AC-934D-52B4-E063-4804A8C05948},355500,2024-11-07 00:00,SE23 2LG,F,N,L,VALE LODGE,FLAT 3,PERRY VALE,,LONDON,LEWISHAM,GREATER LONDON,A,A,2024 Q4,1.6,0.3,0.1
3780189,{2859C1AC-934E-52B4-E063-4804A8C05948},915000,2024-06-28 00:00,SW12 0HL,F,N,L,15,,FIELDHOUSE ROAD,,LONDON,LAMBETH,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3780190,{2859C1AC-934F-52B4-E063-4804A8C05948},1270000,2024-07-30 00:00,E20 1GW,T,N,F,40,,VILLIERS GARDENS,,LONDON,NEWHAM,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3780191,{2859C1AC-9350-52B4-E063-4804A8C05948},412500,2024-07-31 00:00,SW4 7LG,F,N,L,21,FLAT 2,ST LUKE'S AVENUE,,LONDON,LAMBETH,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3780192,{152AB733-7D65-E651-E063-4704A8C061D9},367500,2024-02-16 00:00,SW1V 2TQ,F,N,L,"LONGLEAT HOUSE, 18",FLAT 66,RAMPAYNE STREET,,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3780193,{152AB733-7DE1-E651-E063-4704A8C061D9},540000,2024-02-09 00:00,W9 2DR,F,N,L,70,FLAT 2,MARYLANDS ROAD,,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3780194,{152AB733-7DE6-E651-E063-4704A8C061D9},1430000,2024-02-19 00:00,W1U 8BA,F,N,L,1,,GLOUCESTER PLACE MEWS,,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3780195,{152AB733-77E9-E651-E063-4704A8C061D9},350000,2024-02-16 00:00,E17 4PN,F,N,L,167,,CHINGFORD ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3780196,{152AB733-77EC-E651-E063-4704A8C061D9},547000,2024-02-20 00:00,TW8 8FH,F,N,L,BOWLINE COURT,FLAT 33,DURHAM WHARF DRIVE,,BRENTFORD,HOUNSLOW,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3780197,{152AB733-77EF-E651-E063-4704A8C061D9},342500,2024-02-20 00:00,UB7 9FF,F,N,L,"RICHMOND COURT, 7",FLAT 8,PENNYROYAL DRIVE,,WEST DRAYTON,HILLINGDON,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3780198,{152AB733-77F3-E651-E063-4704A8C061D9},280000,2024-03-01 00:00,E4 6DZ,F,N,L,SEYMOUR COURT,FLAT 17,WHITEHALL ROAD,CHINGFORD,LONDON,WALTHAM FOREST,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3780199,{152AB733-77F4-E651-E063-4704A8C061D9},260000,2024-01-31 00:00,UB1 3QT,F,N,L,5,,ATHERTON PLACE,,SOUTHALL,EALING,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3780200,{152AB733-77F7-E651-E063-4704A8C061D9},406000,2024-02-29 00:00,E10 6JZ,F,N,L,60,,NORLINGTON ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3780201,{152AB733-77FA-E651-E063-4704A8C061D9},385000,2024-03-01 00:00,N20 0DP,F,N,L,295,,OAKLEIGH ROAD NORTH,,LONDON,BARNET,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3780202,{152AB733-77FC-E651-E063-4704A8C061D9},835000,2024-03-08 00:00,EC2Y 8BN,F,N,L,WILLOUGHBY HOUSE,FLAT 533,BARBICAN,,LONDON,CITY OF LONDON,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3780203,{152AB733-77FE-E651-E063-4704A8C061D9},295000,2024-02-23 00:00,UB6 9TP,F,N,L,212,,FERRYMEAD AVENUE,,GREENFORD,EALING,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3780204,{152AB733-7802-E651-E063-4704A8C061D9},930000,2024-03-14 00:00,E2 6QQ,F,N,L,33,,TEMPLE STREET,,LONDON,TOWER HAMLETS,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3780205,{152AB733-7803-E651-E063-4704A8C061D9},237500,2024-03-15 00:00,NW9 5QF,F,N,L,"CARLETON HOUSE, 20",FLAT 1,BOULEVARD DRIVE,,LONDON,BARNET,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3780206,{152AB733-7813-E651-E063-4704A8C061D9},470000,2024-02-22 00:00,N16 6UR,F,N,L,75,,WINDUS ROAD,,LONDON,HACKNEY,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3780207,{152AB733-7815-E651-E063-4704A8C061D9},267000,2024-02-22 00:00,EN4 8AN,F,N,L,77,,CLARENCE CLOSE,,BARNET,BARNET,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3780208,{152AB733-7816-E651-E063-4704A8C061D9},425000,2024-03-14 00:00,HA6 1TL,T,N,F,39,,COLUMBUS GARDENS,,NORTHWOOD,HILLINGDON,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3780209,{152AB733-7818-E651-E063-4704A8C061D9},575000,2024-03-11 00:00,N4 4NP,F,N,L,35,GROUND FLOOR FLAT,OAKFIELD ROAD,,LONDON,HARINGEY,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3780210,{152AB733-7825-E651-E063-4704A8C061D9},467500,2024-02-23 00:00,E11 4BS,F,N,L,164,,RICHMOND ROAD,LEYTONSTONE,LONDON,WALTHAM FOREST,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3780211,{152AB733-7826-E651-E063-4704A8C061D9},492500,2024-02-02 00:00,N13 4DQ,F,N,L,"PRYTANEUM COURT, 251",11,GREEN LANES,,LONDON,ENFIELD,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3780212,{152AB733-7828-E651-E063-4704A8C061D9},1895000,2024-02-29 00:00,W5 2JU,F,N,L,DICKENS YARD,105 DASHWOOD HOUSE,LONGFIELD AVENUE,,LONDON,EALING,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3780213,{152AB733-7829-E651-E063-4704A8C061D9},575000,2024-02-16 00:00,E3 4XZ,F,N,L,"LONGBOW APARTMENTS, 71",FLAT G06,ST CLEMENTS AVENUE,,LONDON,TOWER HAMLETS,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3780214,{152AB733-782F-E651-E063-4704A8C061D9},355000,2024-03-08 00:00,N12 0HS,F,N,L,ST MARYS COURT,FLAT 1,GRANVILLE ROAD,,LONDON,BARNET,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
